dataset_id,cohort,model_name,model_label,capacity_basis,quantity,ci_low,ci_high
many_labs_igt,development,regularised_logistic,logistic,per_100_decisions_8,random__alert_coverage,0.10502085130501582,0.11291142522043489
many_labs_igt,development,regularised_logistic,logistic,per_100_decisions_8,random__action_coverage,0.12876478385059067,0.13772380109208307
many_labs_igt,development,regularised_logistic,logistic,per_100_decisions_8,random__false_alerts_per_100,2.5048735986990391,2.803356436062618
many_labs_igt,development,regularised_logistic,logistic,per_100_decisions_8,delta_chronological_minus_random__alert_precision,0.025498955976123863,0.057690047165481949
many_labs_igt,development,regularised_logistic,logistic,per_100_decisions_8,delta_chronological_minus_random__action_precision,0.020530467250713884,0.046478379490090073
many_labs_igt,development,regularised_logistic,logistic,per_100_decisions_8,delta_chronological_minus_random__alert_coverage,0.0041815332244366718,0.0096564474233331987
many_labs_igt,development,regularised_logistic,logistic,per_100_decisions_8,delta_chronological_minus_random__action_coverage,0.0041815332244366718,0.0096564474233331987
many_labs_igt,development,regularised_logistic,logistic,per_100_decisions_8,delta_chronological_minus_random__false_alerts_per_100,-0.43770582782634765,-0.19373442654245834
mendeley_igt_official_v2,external,hist_gradient_boosting,HGB,per_100_decisions_8,chronological__alert_precision,0.65056456305030841,0.72829763246899659
mendeley_igt_official_v2,external,hist_gradient_boosting,HGB,per_100_decisions_8,chronological__action_precision,0.63083830075628056,0.70667162422532959
mendeley_igt_official_v2,external,hist_gradient_boosting,HGB,per_100_decisions_8,chronological__alert_coverage,0.095284991215364032,0.11117064739075211
mendeley_igt_official_v2,external,hist_gradient_boosting,HGB,per_100_decisions_8,chronological__action_coverage,0.10531579252353297,0.12244924774394692
mendeley_igt_official_v2,external,hist_gradient_boosting,HGB,per_100_decisions_8,chronological__false_alerts_per_100,1.9997881355932203,2.5593220338983049
mendeley_igt_official_v2,external,hist_gradient_boosting,HGB,per_100_decisions_8,score_ranked__alert_precision,0.71546587189602706,0.79013119041592839
mendeley_igt_official_v2,external,hist_gradient_boosting,HGB,per_100_decisions_8,score_ranked__action_precision,0.68690626968781909,0.76070238656429012
mendeley_igt_official_v2,external,hist_gradient_boosting,HGB,per_100_decisions_8,score_ranked__alert_coverage,0.10414012724741609,0.1207784917023796
mendeley_igt_official_v2,external,hist_gradient_boosting,HGB,per_100_decisions_8,score_ranked__action_coverage,0.11429021694474609,0.13203524826342447
mendeley_igt_official_v2,external,hist_gradient_boosting,HGB,per_100_decisions_8,score_ranked__false_alerts_per_100,1.5591101694915255,2.0677966101694913
mendeley_igt_official_v2,external,hist_gradient_boosting,HGB,per_100_decisions_8,delta_chronological_minus_score_ranked__alert_precision,-0.10158058639207565,-0.024702485908368346
mendeley_igt_official_v2,external,hist_gradient_boosting,HGB,per_100_decisions_8,delta_chronological_minus_score_ranked__action_precision,-0.089539828613112923,-0.021582539793407969
mendeley_igt_official_v2,external,hist_gradient_boosting,HGB,per_100_decisions_8,delta_chronological_minus_score_ranked__alert_coverage,-0.015321627828992018,-0.0036818786702662739
mendeley_igt_official_v2,external,hist_gradient_boosting,HGB,per_100_decisions_8,delta_chronological_minus_score_ranked__action_coverage,-0.015321627828992018,-0.0036818786702662739
mendeley_igt_official_v2,external,hist_gradient_boosting,HGB,per_100_decisions_8,delta_chronological_minus_score_ranked__false_alerts_per_100,0.17796610169491522,0.76271186440677963
mendeley_igt_official_v2,external,hist_gradient_boosting,HGB,per_100_decisions_8,random__alert_precision,0.67071615657799666,0.74834288881849853
mendeley_igt_official_v2,external,hist_gradient_boosting,HGB,per_100_decisions_8,random__action_precision,0.64948428383210988,0.72495437227490811
mendeley_igt_official_v2,external,hist_gradient_boosting,HGB,per_100_decisions_8,random__alert_coverage,0.097566622444081402,0.11480145567087895
mendeley_igt_official_v2,external,hist_gradient_boosting,HGB,per_100_decisions_8,random__action_coverage,0.10742516473770891,0.12608301146093828
mendeley_igt_official_v2,external,hist_gradient_boosting,HGB,per_100_decisions_8,random__false_alerts_per_100,1.8644067796610171,2.3898305084745766
mendeley_igt_official_v2,external,hist_gradient_boosting,HGB,per_100_decisions_8,delta_chronological_minus_random__alert_precision,-0.055355202178556683,0.014057377049180312
mendeley_igt_official_v2,external,hist_gradient_boosting,HGB,per_100_decisions_8,delta_chronological_minus_random__action_precision,-0.048708333753822254,0.012350189437872031
mendeley_igt_official_v2,external,hist_gradient_boosting,HGB,per_100_decisions_8,delta_chronological_minus_random__alert_coverage,-0.0083127456952154701,0.0020404252347528376
mendeley_igt_official_v2,external,hist_gradient_boosting,HGB,per_100_decisions_8,delta_chronological_minus_random__action_coverage,-0.0083127456952154701,0.0020404252347528376
mendeley_igt_official_v2,external,hist_gradient_boosting,HGB,per_100_decisions_8,delta_chronological_minus_random__false_alerts_per_100,-0.10169491525423746,0.4067796610169494
mendeley_igt_official_v2,external,history_baseline,history,per_100_decisions_8,chronological__alert_precision,0.43643617659768569,0.51682826562657358
mendeley_igt_official_v2,external,history_baseline,history,per_100_decisions_8,chronological__action_precision,0.43952947020946215,0.51312851803485382
mendeley_igt_official_v2,external,history_baseline,history,per_100_decisions_8,chronological__alert_coverage,0.049368775993132399,0.067234547714974752
mendeley_igt_official_v2,external,history_baseline,history,per_100_decisions_8,chronological__action_coverage,0.055896356909294773,0.073634781393710005
mendeley_igt_official_v2,external,history_baseline,history,per_100_decisions_8,chronological__false_alerts_per_100,2.7118644067796609,3.4915254237288131
mendeley_igt_official_v2,external,history_baseline,history,per_100_decisions_8,score_ranked__alert_precision,0.40231782089495022,0.47320954772594676
mendeley_igt_official_v2,external,history_baseline,history,per_100_decisions_8,score_ranked__action_precision,0.40890730009737725,0.47170542199833582
mendeley_igt_official_v2,external,history_baseline,history,per_100_decisions_8,score_ranked__alert_coverage,0.045469257299652642,0.060870261984392417
mendeley_igt_official_v2,external,history_baseline,history,per_100_decisions_8,score_ranked__action_coverage,0.052282687764475491,0.066939853587136097
mendeley_igt_official_v2,external,history_baseline,history,per_100_decisions_8,score_ranked__false_alerts_per_100,2.9237288135593222,3.7796610169491527
mendeley_igt_official_v2,external,history_baseline,history,per_100_decisions_8,delta_chronological_minus_score_ranked__alert_precision,0.0038541935483870746,0.076156766098230078
mendeley_igt_official_v2,external,history_baseline,history,per_100_decisions_8,delta_chronological_minus_score_ranked__action_precision,0.0035120984564038487,0.068011491442542787
mendeley_igt_official_v2,external,history_baseline,history,per_100_decisions_8,delta_chronological_minus_score_ranked__alert_coverage,0.00048581066631111732,0.0094986475089465887
mendeley_igt_official_v2,external,history_baseline,history,per_100_decisions_8,delta_chronological_minus_score_ranked__action_coverage,0.00048581066631111732,0.0094986475089465817
mendeley_igt_official_v2,external,history_baseline,history,per_100_decisions_8,delta_chronological_minus_score_ranked__false_alerts_per_100,-0.45783898305084797,-0.025211864406780339
mendeley_igt_official_v2,external,history_baseline,history,per_100_decisions_8,random__alert_precision,0.47819395207033466,0.57018856855514577
mendeley_igt_official_v2,external,history_baseline,history,per_100_decisions_8,random__action_precision,0.47291909338782201,0.5616841870281678
mendeley_igt_official_v2,external,history_baseline,history,per_100_decisions_8,random__alert_coverage,0.054107810212913686,0.073631161522984573
mendeley_igt_official_v2,external,history_baseline,history,per_100_decisions_8,random__action_coverage,0.060797296565164728,0.079813375840790915
mendeley_igt_official_v2,external,history_baseline,history,per_100_decisions_8,random__false_alerts_per_100,2.4576271186440679,3.1697033898305071
mendeley_igt_official_v2,external,history_baseline,history,per_100_decisions_8,delta_chronological_minus_random__alert_precision,-0.088958137239671414,-0.0054513192270997293
mendeley_igt_official_v2,external,history_baseline,history,per_100_decisions_8,delta_chronological_minus_random__action_precision,-0.080149488937851135,-0.0049443797320908936
mendeley_igt_official_v2,external,history_baseline,history,per_100_decisions_8,delta_chronological_minus_random__alert_coverage,-0.010877157079850619,-0.00068113694387187263
mendeley_igt_official_v2,external,history_baseline,history,per_100_decisions_8,delta_chronological_minus_random__action_coverage,-0.010877157079850626,-0.00068113694387187285
mendeley_igt_official_v2,external,history_baseline,history,per_100_decisions_8,delta_chronological_minus_random__false_alerts_per_100,0.033898305084745659,0.54237288135593253
mendeley_igt_official_v2,external,regularised_logistic,logistic,per_100_decisions_8,chronological__alert_precision,0.51917715851164181,0.60219841269841268
mendeley_igt_official_v2,external,regularised_logistic,logistic,per_100_decisions_8,chronological__action_precision,0.52028192677279905,0.59686888454011744
mendeley_igt_official_v2,external,regularised_logistic,logistic,per_100_decisions_8,chronological__alert_coverage,0.078817206680862673,0.094824628673466277
mendeley_igt_official_v2,external,regularised_logistic,logistic,per_100_decisions_8,chronological__action_coverage,0.089649216790518474,0.10626126651367612
mendeley_igt_official_v2,external,regularised_logistic,logistic,per_100_decisions_8,chronological__false_alerts_per_100,3.0169491525423728,3.652542372881356
mendeley_igt_official_v2,external,regularised_logistic,logistic,per_100_decisions_8,score_ranked__alert_precision,0.55402031390661088,0.66206338362479245
mendeley_igt_official_v2,external,regularised_logistic,logistic,per_100_decisions_8,score_ranked__action_precision,0.55192613875149521,0.65157837200216373
mendeley_igt_official_v2,external,regularised_logistic,logistic,per_100_decisions_8,score_ranked__alert_coverage,0.085625426059607934,0.10218201346508968
mendeley_igt_official_v2,external,regularised_logistic,logistic,per_100_decisions_8,score_ranked__action_coverage,0.096284749255187735,0.11419600915671554
mendeley_igt_official_v2,external,regularised_logistic,logistic,per_100_decisions_8,score_ranked__false_alerts_per_100,2.5762711864406778,3.3983050847457625
mendeley_igt_official_v2,external,regularised_logistic,logistic,per_100_decisions_8,delta_chronological_minus_score_ranked__alert_precision,-0.093313507864421524,2.7593818984397025e-05
mendeley_igt_official_v2,external,regularised_logistic,logistic,per_100_decisions_8,delta_chronological_minus_score_ranked__action_precision,-0.082614648175872676,2.4414062499866773e-05
mendeley_igt_official_v2,external,regularised_logistic,logistic,per_100_decisions_8,delta_chronological_minus_score_ranked__alert_coverage,-0.014536338436497155,4.3365134431680417e-06
mendeley_igt_official_v2,external,regularised_logistic,logistic,per_100_decisions_8,delta_chronological_minus_score_ranked__action_coverage,-0.014536338436497169,4.3365134431680417e-06
mendeley_igt_official_v2,external,regularised_logistic,logistic,per_100_decisions_8,delta_chronological_minus_score_ranked__false_alerts_per_100,-0.00021186440677963729,0.72033898305084731
mendeley_igt_official_v2,external,regularised_logistic,logistic,per_100_decisions_8,random__alert_precision,0.54545454545454541,0.64884198002539095
mendeley_igt_official_v2,external,regularised_logistic,logistic,per_100_decisions_8,random__action_precision,0.54243678874155821,0.64063134252626552
mendeley_igt_official_v2,external,regularised_logistic,logistic,per_100_decisions_8,random__alert_coverage,0.084769732004999626,0.10042534561193651
mendeley_igt_official_v2,external,regularised_logistic,logistic,per_100_decisions_8,random__action_coverage,0.095181058384405728,0.11221749589174408
mendeley_igt_official_v2,external,regularised_logistic,logistic,per_100_decisions_8,random__false_alerts_per_100,2.6523305084745763,3.440889830508473
mendeley_igt_official_v2,external,regularised_logistic,logistic,per_100_decisions_8,delta_chronological_minus_random__alert_precision,-0.077351064299593694,0.0022422784299894242
mendeley_igt_official_v2,external,regularised_logistic,logistic,per_100_decisions_8,delta_chronological_minus_random__action_precision,-0.068534209799120366,0.0019802962439101064
mendeley_igt_official_v2,external,regularised_logistic,logistic,per_100_decisions_8,delta_chronological_minus_random__alert_coverage,-0.011756953355314011,0.00034541559213179749
mendeley_igt_official_v2,external,regularised_logistic,logistic,per_100_decisions_8,delta_chronological_minus_random__action_coverage,-0.011756953355314011,0.00034541559213179749
mendeley_igt_official_v2,external,regularised_logistic,logistic,per_100_decisions_8,delta_chronological_minus_random__false_alerts_per_100,-0.016949152542372857,0.58474576271186463
